Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
15-Apr-20,EQ,470.00,482.00,462.70,458.25,481.20,478.75,473.04,1187.60,375.25,6333192,"2,995,860,466.25",124242
13-Apr-20,EQ,470.00,471.00,454.00,469.05,461.00,458.25,458.64,1187.60,375.25,2236731,"1,025,850,219.30",54865
9-Apr-20,EQ,480.70,481.00,462.00,463.10,470.00,469.05,469.60,1187.60,375.25,5069246,"2,380,516,357.20",85608
8-Apr-20,EQ,451.00,476.80,449.00,451.15,466.25,463.10,467.34,1187.60,375.25,7991062,"3,734,513,998.30",111912
7-Apr-20,EQ,425.00,457.95,425.00,405.80,456.00,451.15,443.19,1187.60,375.25,5972948,"2,647,166,163.20",120075
3-Apr-20,EQ,418.90,428.60,399.30,413.55,409.85,405.80,415.48,1187.60,375.25,8166456,"3,393,014,502.00",157013
1-Apr-20,EQ,433.00,433.20,408.20,436.40,414.65,413.55,421.79,1187.60,375.25,8136746,"3,431,993,954.75",112951
31-Mar-20,EQ,433.20,449.40,425.30,419.00,433.00,436.40,439.08,1187.60,375.25,6381824,"2,802,104,922.90",118664
30-Mar-20,EQ,410.00,438.65,410.00,430.65,424.00,419.00,426.61,1187.60,375.25,6325701,"2,698,581,018.65",114637
27-Mar-20,EQ,450.25,457.45,420.50,447.70,434.00,430.65,431.25,1187.60,375.25,9151132,"3,946,409,120.55",145850
26-Mar-20,EQ,461.10,466.75,441.10,457.60,445.70,447.70,451.39,1187.60,375.25,9504717,"4,290,299,456.10",113214
